"customer_id","gender","age","likes_wine","likes_beer","likes_spirits","income","digital","social_media_usage","number_of_children","alcohol_connoisseur","premium_member","alcohol_units_per_week","hobby_travel","hobby_watch_sports","hobby_foodie"
"XQ00079184","F",43,1,0,0,"£45-75K",3,"low",1,1,0,7,0,0,1
"ZQ00011722","M",40,1,1,0,"£45-75K",1,"med",1,0,0,10,0,0,0
"AQ00089166","M",45,1,0,1,"£30-45K",3,"med",0,0,1,3,0,1,0
"XQ00025434","F",18,1,0,1,"£15-30K",1,"low",1,0,0,6,0,1,1
"BQ00055914","M",38,0,0,0,"£30-45K",2,"low",1,0,0,10,1,1,0
"PQ0002131","M",48,1,0,1,"£15-30K",1,"low",0,1,0,7,0,0,0
"PQ00070054","F",35,0,0,0,"£30-45K",3,"low",2,0,1,16,1,0,0
"BQ00040037","M",67,1,0,0,"<£15K",4,"low",4,1,1,12,1,1,1
"AQ0007405","M",50,1,0,1,"£15-30K",1,"low",2,0,0,8,0,1,0
"XQ00033337","M",44,1,0,0,"£15-30K",1,"high",1,0,0,15,0,1,0
"AQ00021783","F",38,1,1,0,"£30-45K",2,"low",0,0,1,2,0,0,0
"AQ0004220","F",68,0,0,0,"£15-30K",1,"high",2,1,0,6,0,1,0
"AQ00045834","M",47,1,0,0,"£45-75K",3,"low",2,1,0,14,1,0,1
"PQ00071840","F",71,1,0,0,"<£15K",3,"med",0,1,0,5,0,1,1
"AQ00012128","F",41,1,1,0,"£30-45K",2,"low",1,1,1,7,0,0,0
"AQ00040810","F",61,0,0,0,"£45-75K",1,"low",0,1,1,9,1,0,0
"XQ00024108","F",49,0,0,1,"£75K+",1,"low",1,0,1,3,0,0,1
"ZQ00096842","M",73,1,0,1,"<£15K",2,"low",0,1,0,11,0,1,0
"AQ00062455","M",71,0,0,0,"£15-30K",2,"low",1,0,0,12,0,0,1
"ZQ00078203","M",65,0,1,0,"£30-45K",3,"med",3,1,0,3,0,0,1
"XQ00037237","M",49,0,0,1,"£30-45K",1,"low",1,1,0,7,0,0,0
"BQ00048745","M",37,0,0,1,"<£15K",4,"low",0,0,1,12,0,1,1
"ZQ00035375","M",39,1,0,0,"£15-30K",5,"high",4,0,0,11,0,1,0
"ZQ00061074","F",47,0,1,0,"£45-75K",3,"low",0,1,0,8,0,0,1
"AQ00084468","F",40,0,0,1,"£30-45K",3,"med",1,0,0,19,1,0,1
"BQ00058172","F",40,0,0,1,"£15-30K",2,"med",1,0,1,21,1,1,0
"ZQ00082834","F",58,0,1,1,"£45-75K",1,"low",1,1,0,12,0,1,1
"XQ00092005","U",52,0,0,0,"£15-30K",1,"low",3,1,0,5,0,1,0
"ZQ00067809","F",68,0,0,0,"£30-45K",3,"low",0,1,0,10,0,1,0
"XQ00063851","M",65,1,0,1,"£15-30K",5,"low",1,1,0,9,0,0,0
"BQ00016290","M",46,0,0,0,"£15-30K",1,"low",2,0,1,11,0,1,0
"ZQ00020367","M",37,0,1,1,"£15-30K",2,"low",3,0,0,4,0,0,1
"AQ00033661","F",43,1,1,0,"<£15K",2,"low",3,0,0,11,0,1,0
"AQ00079310","M",70,0,0,1,"£45-75K",3,"low",3,0,0,11,0,0,1
"ZQ00075455","F",44,1,1,0,"£15-30K",3,"med",1,0,0,1,1,1,0
"BQ00098587","M",64,0,0,1,"£30-45K",1,"low",2,1,0,9,0,1,0
"ZQ00016236","M",49,1,0,1,"£15-30K",3,"low",1,1,1,5,0,1,0
"AQ00091813","M",50,0,0,0,"£15-30K",1,"low",3,0,1,19,1,1,0
"AQ00062968","F",48,1,1,1,"<£15K",1,"low",2,0,0,8,0,1,0
"ZQ00060674","M",40,0,1,0,"£30-45K",2,"low",2,0,0,14,1,0,1
"AQ00085318","F",75,1,1,0,"£15-30K",2,"low",4,1,0,4,0,1,0
"BQ00075433","M",72,0,0,0,"<£15K",2,"low",1,1,0,9,0,1,0
"ZQ00087057","M",39,1,1,0,"£45-75K",5,"med",0,0,1,7,0,0,0
"PQ00067368","F",44,0,0,0,"£30-45K",3,"med",2,0,0,6,0,0,0
"XQ0007358","M",45,1,0,1,"£15-30K",1,"low",1,1,1,13,0,1,0
"BQ00093972","M",48,1,1,0,"£15-30K",1,"med",1,0,0,10,0,0,0
"ZQ00057022","F",39,0,1,0,"£30-45K",3,"low",1,0,0,7,0,1,1
"BQ00019805","F",68,1,0,0,"<£15K",4,"med",1,1,0,8,0,1,0
"XQ00023324","F",74,1,0,1,"<£15K",2,"low",4,0,0,6,0,1,0
"AQ00088908","M",44,0,0,1,"£30-45K",3,"low",1,0,1,13,0,0,1
"BQ00050704","F",NA,0,0,1,"£30-45K",2,"low",2,0,0,8,1,1,0
"XQ00024496","M",67,0,1,1,"<£15K",4,"med",2,1,0,6,0,0,1
"BQ00062037","F",35,0,0,0,"£15-30K",1,"high",2,1,0,6,0,1,0
"ZQ00047717","F",35,0,0,0,"£15-30K",1,"low",3,1,0,5,0,1,0
"BQ00069229","F",50,0,0,0,"£15-30K",1,"high",2,0,1,7,0,1,0
"BQ00027971","F",69,0,1,0,"£15-30K",3,"low",0,0,0,6,0,1,0
"ZQ00044754","F",35,0,0,1,"£30-45K",1,"low",2,0,0,6,0,1,1
"XQ00091878","F",51,1,0,1,"£15-30K",1,"high",3,0,0,6,0,1,1
"BQ00048765","F",21,0,1,0,"£45-75K",1,"med",0,0,1,16,0,0,1
"ZQ00013811","M",19,0,1,0,"£15-30K",1,"high",0,1,0,4,0,1,0
"AQ00016254","F",50,0,0,0,"£30-45K",1,"med",0,1,0,10,0,1,1
"ZQ00072442","F",33,0,0,0,"£30-45K",1,"med",0,1,0,7,0,0,0
"XQ00052754","M",65,0,1,0,"<£15K",1,"med",1,0,0,5,0,1,0
"AQ00082596","M",74,0,0,0,"<£15K",2,"med",0,1,0,4,0,1,0
"BQ00042292","M",35,0,1,0,"£75K+",3,"low",2,0,0,5,0,1,1
"ZQ00029976","F",42,0,0,0,"£30-45K",4,"med",1,0,0,3,0,1,1
"AQ00015531","F",60,0,0,1,"£30-45K",2,"high",0,0,0,11,0,1,0
"AQ00056572","F",74,1,0,0,"£15-30K",1,"low",3,0,0,8,0,0,0
"BQ00034261","M",19,0,0,0,"£15-30K",1,"high",0,0,1,2,0,1,0
"XQ0001797","M",19,1,0,0,"£30-45K",1,"high",0,0,0,15,1,0,0
"BQ00093033","M",45,1,0,1,"£45-75K",2,"low",0,1,0,17,0,0,0
"PQ0003619","F",75,0,1,0,"<£15K",5,"low",1,0,0,6,0,1,0
"PQ0007835","F",43,0,0,1,"£15-30K",1,"low",2,1,1,21,0,1,0
"XQ00080101","M",41,1,0,0,"£30-45K",2,"high",1,1,0,9,0,1,1
"XQ00078733","M",28,0,0,0,"£30-45K",1,"low",0,0,1,17,0,1,0
"BQ00041352","F",49,0,1,0,"£30-45K",1,"low",2,1,1,5,1,0,0
"XQ00010849","M",35,0,1,0,"<£15K",3,"low",1,1,0,1,0,1,0
"PQ00096576","M",48,0,0,1,"£45-75K",3,"low",0,0,0,11,0,0,1
"AQ00064338","M",50,0,0,1,"£30-45K",3,"low",1,0,0,3,0,0,1
"XQ00044348","M",21,1,0,1,"<£15K",1,"med",0,0,0,6,0,1,0
"BQ00028757","M",41,1,0,1,"£45-75K",1,"low",0,0,0,5,0,0,1
"ZQ00015572","F",18,1,0,0,"<£15K",1,"high",1,0,0,4,0,1,0
"ZQ00067887","F",55,0,0,0,"£30-45K",2,"med",0,0,0,6,0,0,0
"AQ00092877","M",39,1,0,0,"£15-30K",3,"low",2,0,0,11,0,0,1
"AQ00082317","M",44,0,1,0,"£30-45K",2,"low",1,1,0,12,1,0,0
"BQ00048440","M",56,0,0,0,"£15-30K",3,"low",0,0,0,7,0,1,0
"PQ00042064","M",41,1,0,1,"£45-75K",1,"med",0,0,0,9,0,0,1
"BQ00020072","F",35,1,1,0,"<£15K",4,"high",3,0,0,4,0,1,0
"BQ00087517","F",74,1,1,0,"<£15K",3,"low",1,1,0,3,0,1,0
"BQ0009324","F",21,0,0,1,"<£15K",1,"high",0,0,0,6,0,1,0
"BQ00045913","M",37,0,0,1,"£30-45K",3,"low",4,0,0,20,1,1,0
"XQ00015325","M",42,1,0,0,"£15-30K",3,"low",0,0,0,4,0,1,0
"XQ00054176","M",21,1,1,0,"<£15K",1,"high",0,0,0,6,0,1,0
"BQ0003221","M",68,0,1,1,"£15-30K",3,"low",1,0,0,3,0,1,0
"XQ00085441","F",71,1,1,0,"£15-30K",3,"low",1,0,0,4,0,1,0
"PQ00097147","M",46,0,0,1,"£45-75K",1,"med",1,0,0,1,0,0,1
"XQ00089408","M",48,0,0,0,"£30-45K",1,"low",3,0,0,6,1,0,0
"PQ00034919","F",66,0,0,0,"£15-30K",5,"med",0,0,0,8,0,1,0
"AQ00072324","F",71,0,1,0,"£15-30K",4,"low",1,0,0,6,0,1,0
"XQ00084493","M",48,1,0,0,"£45-75K",3,"low",0,1,0,3,1,0,1
"ZQ00029192","M",35,0,0,0,"£30-45K",3,"low",1,0,0,8,0,0,1
"AQ00063595","M",43,1,1,0,"£45-75K",1,"high",1,0,0,11,0,0,1
"ZQ00073602","M",55,0,0,1,"£15-30K",2,"med",4,0,0,6,0,1,0
"BQ00023563","M",62,1,0,0,"<£15K",2,"low",4,0,0,4,0,1,0
"ZQ00047645","M",47,0,0,1,"£30-45K",2,"low",0,1,0,16,0,0,0
"AQ00060448","M",35,0,0,1,"£30-45K",2,"high",1,1,0,16,0,0,1
"XQ00022944","F",42,0,1,1,"£15-30K",1,"low",0,0,0,7,0,1,0
"AQ00051518","F",53,1,0,1,"£15-30K",4,"high",0,0,0,4,0,0,1
"PQ00084339","M",39,0,0,0,"£30-45K",2,"med",2,0,0,6,0,0,0
"BQ00071908","F",39,1,0,0,"£30-45K",3,"low",2,0,0,15,0,1,1
"AQ00084579","F",74,0,0,0,"£30-45K",5,"high",3,0,0,9,0,0,0
"AQ00038126","F",46,0,1,0,"£15-30K",2,"high",0,0,0,3,0,0,0
"XQ00045008","M",44,0,0,0,"£30-45K",3,"high",1,1,0,1,0,1,1
"PQ00029872","M",41,0,0,0,"£15-30K",2,"med",3,0,1,17,0,1,0
"BQ00027056","M",50,1,0,1,"£15-30K",1,"low",1,1,0,5,0,1,0
"ZQ00046145","M",35,1,1,0,"£45-75K",1,"low",2,0,0,13,0,0,0
"PQ00046892","F",20,0,0,0,"<£15K",1,"med",0,1,0,6,0,0,0
"PQ00011453","M",75,0,0,0,"£45-75K",3,"low",3,0,0,6,0,0,1
"BQ00051979","M",69,1,0,0,"£15-30K",4,"low",2,1,0,7,0,1,1
"BQ00027320","M",19,0,0,1,"£30-45K",1,"med",0,0,1,8,0,0,0
"BQ00020353","M",41,1,1,0,"£15-30K",3,"low",0,1,0,3,0,0,0
"ZQ00086417","M",72,1,0,1,"£15-30K",3,"med",0,1,0,3,0,1,0
"ZQ00053107","M",72,0,0,1,"<£15K",1,"med",1,0,0,11,0,1,0
"AQ0005906","M",43,1,1,0,"£15-30K",1,"high",1,1,0,7,0,0,1
"ZQ00039657","F",43,0,1,0,"<£15K",3,"low",3,0,0,11,0,1,0
"AQ00070478","M",63,0,1,0,"£15-30K",1,"low",1,0,0,5,0,1,0
"XQ00090316","F",51,1,0,0,"£30-45K",1,"low",2,0,0,16,0,0,0
"AQ00074576","M",40,1,1,1,"£15-30K",4,"low",1,0,1,4,1,0,1
"XQ00031961","M",40,0,1,1,"<£15K",3,"low",2,0,0,5,0,1,1
"BQ00064139","M",48,0,0,0,"£45-75K",1,"low",1,1,1,21,0,1,1
"ZQ0005411","M",49,1,0,0,"£45-75K",1,"low",0,1,1,13,0,1,0
"BQ00011507","F",57,0,0,0,"£15-30K",1,"low",3,0,1,15,0,1,0
"AQ00077423","M",70,0,0,0,"£15-30K",3,"low",1,1,0,8,0,1,0
"ZQ00028630","U",71,1,0,1,"£15-30K",5,"med",1,0,0,3,0,1,1
"ZQ00087343","M",50,0,0,0,"£30-45K",1,"low",2,0,0,6,0,1,0
"ZQ00038792","F",44,0,0,0,"£15-30K",2,"low",0,0,0,6,0,1,0
"XQ00076394","M",61,1,0,0,"£15-30K",1,"med",2,0,1,12,0,1,0
"BQ00068925","F",48,0,0,1,"£15-30K",1,"med",0,0,0,9,0,1,0
"BQ00070076","F",36,0,1,1,"£45-75K",1,"low",1,1,0,7,0,0,1
"ZQ00047987","M",42,0,0,1,"£15-30K",3,"low",2,1,0,1,0,1,0
"ZQ00062862","M",38,1,0,1,"£45-75K",1,"low",0,1,0,14,0,1,0
"XQ00062887","F",48,0,0,1,"£45-75K",2,"high",3,0,0,12,1,0,0
"BQ00016860","M",73,0,0,1,"<£15K",3,"low",2,1,0,5,0,1,0
"AQ00010708","M",69,0,0,0,"£15-30K",2,"low",1,1,0,4,0,1,1
"XQ00049014","F",50,0,1,1,"<£15K",3,"med",0,0,0,5,0,0,0
"ZQ00017642","M",36,0,1,0,"£15-30K",3,"low",2,0,0,11,0,1,0
"PQ00088183","F",21,0,1,0,"<£15K",1,"high",0,0,0,12,0,1,0
"AQ00060411","F",20,1,0,0,"<£15K",2,"med",0,0,0,2,0,1,0
"XQ00045835","M",63,0,0,0,"£30-45K",3,"low",2,0,0,7,0,0,1
"ZQ00047751","F",37,0,0,1,"£30-45K",1,"low",1,1,0,12,1,1,0
"ZQ0005359","M",74,0,0,1,"<£15K",3,"med",2,1,0,6,0,0,0
"PQ00087624","F",36,1,0,0,"£45-75K",1,"low",2,0,1,18,0,0,0
"XQ000124","M",44,0,0,1,"£15-30K",2,"low",1,1,0,2,0,1,0
"BQ00022088","M",36,0,0,0,"£30-45K",1,"low",2,0,0,3,0,0,0
"BQ00047906","M",70,0,0,0,"<£15K",1,"low",2,0,0,3,1,1,0
"ZQ00074232","M",66,0,1,0,"<£15K",3,"low",0,0,0,7,0,1,0
"ZQ00010273","M",71,0,0,0,"£15-30K",4,"low",3,1,0,6,0,1,0
"AQ00033844","M",72,0,0,0,"£75K+",1,"low",1,0,0,19,1,0,1
"XQ00025820","M",37,0,1,1,"£15-30K",1,"low",2,0,0,5,0,1,0
"PQ00085796","M",42,1,0,0,"£15-30K",1,"low",0,0,0,4,0,0,0
"AQ00010075","U",68,0,0,0,"£30-45K",4,"low",1,1,0,8,0,0,0
"AQ00014482","M",40,1,1,1,"£15-30K",4,"med",0,1,0,6,1,1,1
"BQ00076927","M",20,1,1,0,"£15-30K",1,"high",0,0,0,8,0,1,0
"ZQ0004969","F",48,1,0,1,"£30-45K",2,"high",0,1,0,8,0,0,1
"XQ00037927","M",37,1,0,1,"£30-45K",3,"low",3,0,1,15,0,1,1
"AQ00091572","M",19,1,0,0,"£30-45K",2,"high",0,0,0,8,0,0,0
"AQ00062563","F",45,1,0,1,"£30-45K",1,"low",0,0,1,7,1,0,1
"ZQ00069495","M",63,0,0,1,"£30-45K",1,"med",1,0,0,3,1,0,0
"PQ00050024","M",71,1,1,1,"£15-30K",5,"med",1,0,0,12,1,0,0
"XQ0006967","M",36,0,0,0,"£30-45K",1,"high",0,0,0,9,1,0,0
"ZQ00043173","M",43,1,0,1,"£15-30K",4,"low",1,0,0,6,0,1,0
"XQ00080808","M",70,1,0,0,"£15-30K",2,"low",1,1,0,3,0,1,0
"PQ00036969","F",42,0,0,1,"£15-30K",1,"high",2,0,0,4,0,1,1
"ZQ00043866","F",39,0,0,0,"£30-45K",1,"med",1,1,0,6,1,1,1
"BQ00021799","M",65,1,1,1,"£15-30K",3,"med",0,1,0,5,1,1,0
"ZQ0002742","F",71,0,1,1,"£30-45K",3,"low",0,1,0,10,1,0,1
"ZQ00078287","M",53,0,1,1,"£45-75K",1,"low",2,0,1,10,0,0,1
"BQ0006658","M",40,1,0,1,"£30-45K",1,"med",1,1,0,6,0,0,1
"BQ00025749","F",46,0,0,1,"£15-30K",1,"low",1,1,1,18,0,1,0
"AQ0009457","F",41,0,0,0,"£15-30K",1,"high",1,0,0,6,0,0,0
"AQ00058870","F",72,1,0,0,"£15-30K",4,"med",0,0,0,6,0,1,1
"ZQ00093140","F",40,1,0,0,"£15-30K",2,"low",1,1,0,7,0,0,0
"PQ00090185","M",45,0,0,1,"£15-30K",3,"low",1,0,0,15,0,0,1
"XQ0001937","M",75,0,0,0,"£30-45K",3,"med",4,1,0,13,0,1,0
"AQ00053966","F",21,1,0,0,"£15-30K",1,"high",0,0,0,5,0,1,0
"BQ0009373","M",68,0,0,0,"<£15K",2,"med",1,0,0,1,0,0,0
"XQ00089850","F",44,0,1,0,"£45-75K",4,"low",2,0,0,4,0,1,1
"AQ00013975","M",68,1,1,0,"£30-45K",2,"low",1,0,0,3,0,0,1
"PQ00097901","U",18,1,0,0,"£15-30K",1,"high",1,0,0,6,0,0,0
"BQ00058200","M",64,1,0,0,"£15-30K",2,"low",2,1,0,5,0,0,0
"BQ0001759","M",69,1,0,1,"£15-30K",4,"low",1,1,0,12,0,1,0
"XQ00061788","M",33,1,0,1,"£75K+",2,"med",2,0,1,30,0,0,1
"ZQ0009846","F",63,0,1,0,"£30-45K",3,"low",1,1,1,24,0,1,1
"XQ00091680","M",45,0,0,1,"£45-75K",3,"low",3,0,0,5,1,0,1
"ZQ00011778","M",69,0,0,0,"<£15K",4,"low",3,0,0,3,0,1,0
"PQ00058753","M",47,0,0,0,"£15-30K",5,"med",1,0,0,10,0,1,0
"XQ00054448","M",49,0,1,1,"£30-45K",3,"low",4,0,0,7,1,0,1
"PQ00090913","F",28,0,0,1,"£30-45K",2,"high",0,1,1,13,0,0,1
"ZQ00097551","M",44,1,0,0,"£30-45K",3,"low",0,0,0,4,1,0,1
"BQ00018937","M",73,0,0,0,"£15-30K",4,"med",4,0,1,18,0,0,0
"ZQ00045730","M",69,1,0,0,"<£15K",1,"high",1,1,0,10,1,1,0
"XQ00019075","F",35,0,0,0,"£15-30K",3,"low",2,0,0,5,0,0,1
"BQ00079227","F",40,0,0,0,"£15-30K",5,"low",2,1,0,21,0,1,1
"AQ00043160","U",75,0,0,1,"<£15K",5,"med",0,1,0,8,1,1,0
"ZQ00065269","M",42,0,1,1,"£30-45K",3,"med",2,0,0,12,0,0,1
"AQ00088445","M",43,1,0,1,"£15-30K",5,"low",1,0,0,3,1,1,0
"ZQ00047092","M",63,0,0,1,"£45-75K",2,"high",3,1,0,11,0,1,1
"XQ00075034","M",70,0,1,1,"£30-45K",2,"med",1,0,0,15,0,1,0
"AQ00064818","M",73,1,0,0,"£15-30K",4,"low",0,0,0,6,0,1,1
"ZQ00054695","M",45,1,1,0,"£15-30K",2,"low",2,1,0,3,0,1,0
"ZQ00073455","F",72,0,0,0,"£45-75K",5,"low",0,1,0,7,0,0,1
"XQ00032543","F",36,0,1,0,"£30-45K",2,"med",1,1,0,9,1,1,0
"AQ00010321","F",50,0,0,1,"£15-30K",4,"med",0,0,0,9,0,1,0
"AQ00050388","F",45,1,0,0,"<£15K",5,"low",0,1,1,16,1,1,0
"BQ00029827","M",35,0,0,0,"£45-75K",4,"low",2,0,0,11,1,1,0
"ZQ00043210","M",38,1,0,1,"£30-45K",1,"low",2,0,0,11,0,1,1
"BQ00012777","M",20,0,0,0,"<£15K",2,"high",0,0,0,9,0,1,0
"XQ00088260","M",66,0,0,0,"£75K+",3,"low",1,0,0,1,0,0,1
"PQ00094807","U",43,0,0,1,"<£15K",3,"low",4,0,0,12,0,0,1
"BQ00092923","M",41,1,0,1,"£45-75K",1,"low",1,0,0,14,0,1,1
"ZQ0008910","M",71,1,0,0,"£15-30K",3,"med",0,0,0,3,1,0,0
"BQ00027917","M",73,0,0,0,"£15-30K",5,"low",1,0,0,8,0,1,0
"AQ00095549","M",61,1,1,0,"£15-30K",2,"low",1,0,0,5,0,0,1
"BQ00097841","F",61,0,0,1,"£45-75K",3,"low",1,0,1,10,1,0,1
"ZQ000126","M",50,1,0,1,"<£15K",2,"low",0,1,0,14,0,1,0
"PQ00087840","M",71,0,0,0,"£15-30K",5,"med",0,0,0,10,0,1,1
"ZQ00018160","M",37,0,0,0,"£15-30K",1,"low",1,0,0,4,0,1,0
"AQ00098779","F",40,0,0,1,"£15-30K",2,"med",1,0,1,16,1,1,0
"ZQ00017696","F",75,0,1,1,"£45-75K",2,"low",1,1,0,11,0,1,0
"AQ00059563","F",63,0,0,0,"£15-30K",1,"low",1,0,0,6,0,1,0
"ZQ00031457","M",36,1,1,0,"£15-30K",1,"med",1,0,0,6,0,1,0
"AQ00041248","M",46,1,0,1,"£30-45K",2,"high",1,1,0,9,1,0,0
"BQ00085854","M",73,0,0,0,"<£15K",5,"low",2,1,0,10,1,1,0
"ZQ00074103","F",65,0,0,1,"<£15K",3,"med",3,0,1,5,0,1,1
"XQ00035087","U",48,0,0,0,"£15-30K",1,"med",0,1,1,9,0,0,1
"PQ00022011","M",38,1,1,0,"£15-30K",1,"med",4,1,0,6,0,1,0
"AQ00095790","F",67,0,1,0,"£15-30K",1,"med",2,0,0,9,0,1,0
"XQ00050234","M",39,0,1,0,"£15-30K",4,"low",0,1,1,4,0,1,0
"XQ0005666","M",68,0,0,0,"£15-30K",2,"med",1,0,1,4,0,1,0
"AQ00084925","F",75,0,1,0,"£15-30K",5,"low",2,1,0,10,0,1,0
"ZQ00067000","F",39,1,0,0,"£30-45K",2,"low",0,0,0,5,1,1,0
"PQ00079614","M",46,1,0,1,"<£15K",3,"low",1,0,1,13,0,1,0
"BQ00032711","F",68,0,0,0,"£15-30K",5,"low",2,0,0,3,0,1,0
"XQ00073205","M",73,1,0,0,"£45-75K",3,"low",2,1,0,15,0,0,0
"BQ00092507","F",75,1,0,0,"<£15K",3,"low",1,0,0,15,0,1,0
"AQ0002898","F",21,0,0,0,"£30-45K",1,"high",1,0,1,7,1,0,0
"XQ00029509","M",21,0,0,1,"£15-30K",1,"high",0,0,0,4,1,1,0
"ZQ00086333","F",20,1,0,0,"£15-30K",1,"high",0,0,0,8,0,1,1
"XQ00017213","M",43,0,1,0,"£15-30K",3,"high",1,1,0,3,0,1,1
"BQ00087273","M",68,0,1,0,"<£15K",3,"med",1,0,0,1,0,1,0
"BQ00077848","M",41,0,0,0,"£30-45K",1,"low",0,0,0,9,0,0,1
"AQ00056352","F",71,0,0,1,"<£15K",3,"low",4,1,0,7,0,1,1
"PQ00034215","F",46,1,0,1,"£30-45K",2,"low",1,0,0,4,0,0,0
"ZQ00064683","F",23,1,0,1,"£75K+",1,"high",0,1,1,14,1,0,1
"BQ00058838","M",18,1,0,0,"<£15K",1,"high",0,1,0,6,0,0,0
"PQ00088816","M",49,0,0,0,"£45-75K",5,"low",2,0,0,5,0,1,0
"XQ0007962","M",64,0,0,0,"£45-75K",3,"low",2,0,0,8,1,0,1
"AQ00027535","M",71,1,0,1,"<£15K",3,"high",0,1,0,9,0,1,0
"BQ00088046","M",39,0,0,0,"<£15K",1,"med",1,0,0,13,0,1,1
"BQ00051173","M",64,1,1,1,"£45-75K",2,"low",2,0,0,3,0,1,1
"AQ00022983","F",42,0,1,0,"£45-75K",2,"low",3,0,0,5,0,1,1
"ZQ00052847","M",38,1,0,0,"£45-75K",1,"high",1,1,1,23,0,0,0
"PQ00071303","M",70,0,0,1,"£30-45K",4,"low",0,0,0,2,0,0,1
"ZQ0009251","M",46,0,1,0,"£15-30K",1,"high",1,1,0,3,1,1,1
"ZQ00092142","M",69,1,1,0,"<£15K",4,"low",2,1,0,9,0,0,0
"ZQ00065670","M",38,1,0,1,"£30-45K",1,"low",2,0,0,8,0,1,0
"AQ00088269","F",48,1,0,0,"£15-30K",1,"low",1,1,0,6,0,1,0
"BQ00049840","F",61,0,0,0,"£15-30K",3,"low",3,0,0,14,1,1,1
"AQ00028600","M",48,0,0,1,"£15-30K",2,"med",2,0,0,12,0,1,0
"PQ00052199","F",42,1,0,0,"<£15K",1,"low",0,1,0,2,0,0,0
"AQ0004865","M",36,0,1,0,"£45-75K",2,"low",0,1,0,3,0,1,1
"AQ0005052","M",50,0,0,0,"£30-45K",1,"low",2,0,0,7,0,1,0
"AQ00075839","M",61,0,0,0,"£30-45K",2,"low",1,0,0,14,1,1,1
"PQ00074981","M",35,1,0,1,"£45-75K",3,"low",0,1,0,4,1,0,1
"PQ00037165","F",65,0,0,0,"<£15K",3,"high",0,1,0,5,0,1,0
"AQ00047923","M",67,0,0,1,"<£15K",3,"low",0,0,0,10,0,1,0
"XQ00098291","M",19,0,0,1,"<£15K",1,"high",0,0,0,6,0,1,0
"ZQ00056318","M",20,1,0,0,"£15-30K",1,"high",0,0,0,7,0,1,0
"BQ00093041","M",19,0,1,1,"<£15K",1,"high",0,0,0,4,0,1,0
"ZQ00021419","F",48,1,1,0,"£30-45K",3,"med",2,0,1,12,0,0,0
"XQ0005548","M",56,0,0,1,"£15-30K",1,"low",1,1,0,10,0,1,0
"ZQ00020828","F",18,0,1,0,"£15-30K",1,"high",0,1,0,10,0,1,1
"BQ00097419","M",30,0,0,0,"£45-75K",2,"low",0,1,0,2,0,0,1
"XQ00013864","M",26,0,0,1,"£30-45K",3,"low",3,1,1,4,0,1,1
"BQ00041420","F",73,1,1,0,"<£15K",2,"low",3,1,0,7,0,1,1
"BQ00080348","M",38,0,1,1,"£30-45K",2,"low",3,1,0,5,0,1,0
"XQ00069302","F",74,0,1,0,"£15-30K",2,"med",2,0,0,9,1,1,0
"XQ00077702","M",41,0,0,0,"£30-45K",2,"low",1,0,0,9,0,1,1
"BQ00018343","M",70,1,0,1,"£15-30K",4,"med",1,0,0,6,0,1,0
"PQ00060515","M",28,1,0,1,"£30-45K",1,"med",1,0,1,0,0,0,1
"XQ00064116","F",45,0,0,0,"£45-75K",1,"low",2,1,0,10,0,1,0
"BQ00039795","M",74,1,1,0,"<£15K",5,"med",2,1,1,5,0,1,1
"ZQ00057599","M",73,0,0,0,"£30-45K",3,"low",0,1,0,6,0,0,0
"BQ00066306","F",47,0,1,0,"£15-30K",1,"low",1,0,1,5,0,1,0
"XQ00089782","M",73,1,0,0,"<£15K",3,"low",2,0,0,4,0,1,0
"AQ00074160","M",18,0,1,0,"£15-30K",1,"high",0,1,0,10,0,1,0
"AQ00066775","M",35,0,0,0,"£45-75K",3,"med",2,1,0,6,0,1,1
"PQ00055717","F",66,0,0,0,"<£15K",1,"med",0,0,0,3,0,1,0
"ZQ00033474","M",64,0,0,1,"£15-30K",3,"low",0,0,0,8,0,1,0
"PQ00044117","M",48,0,0,0,"£30-45K",2,"low",2,0,0,3,0,0,1
"BQ00032996","F",19,0,0,0,"£15-30K",1,"high",0,0,0,12,1,1,0
"BQ00020415","F",71,0,0,0,"£15-30K",3,"low",0,1,0,3,0,0,0
"PQ00089574","F",66,1,1,0,"£15-30K",2,"low",3,1,0,7,0,1,0
"PQ00016976","M",42,0,0,0,"£15-30K",1,"low",0,1,0,6,0,1,0
"XQ00094575","M",70,0,0,1,"£15-30K",3,"high",2,0,0,6,0,1,1
"BQ00068710","M",46,1,1,0,"£30-45K",1,"low",1,0,1,8,0,0,0
"AQ00067919","M",47,0,1,1,"£45-75K",4,"low",1,1,0,0,0,0,1
"BQ00097816","M",18,1,0,0,"<£15K",1,"med",1,0,0,4,0,1,0
"BQ00078090","M",36,0,0,1,"£45-75K",2,"med",0,1,0,7,1,0,1
"PQ00028033","M",40,0,0,1,"£15-30K",1,"med",2,1,1,12,1,1,0
"XQ00012698","M",47,0,1,0,"£45-75K",3,"low",2,0,0,2,0,1,1
"BQ00021159","M",66,1,1,0,"£30-45K",2,"low",3,1,0,3,0,1,0
"XQ000427","F",21,0,0,0,"£15-30K",1,"high",0,0,0,11,0,1,0
"PQ00090070","M",68,0,1,0,"£15-30K",3,"med",3,1,0,11,0,0,1
"PQ00089649","F",19,0,1,0,"£30-45K",1,"high",0,0,0,5,1,0,1
